C30ECK10	C30ECK11	C30ECK12	C30ECK46	C30ECK47	C30ECK48	C30ECK83	C30ECK84	T30ECK28	T30ECK29	T30ECK64	T30ECK65	T30ECK66	T30ECK100	T30ECK101	T30ECK102
LOC100749392	5.69996129434237	6.02838951426243	5.75732631533563	5.8991693461505	5.89389993682381	5.88713574260917	5.68360508996734	5.85050216137569	5.48797298985434	5.89286163942002	5.70180803599531	5.47297811083318	5.89408172213824	5.32323382425265	5.7230830491092	5.34691468344159
LOC105682125	4.73643925255332	5.47639209142017	4.71865706141982	4.73881805322046	4.75517867243763	4.82788827695408	4.89660444409326	4.91915637110474	4.80141848044921	4.73225856919264	6.42876119553497	4.44813904355788	4.83613287499787	4.44813904355788	4.95552919300056	4.97258713475482
LOC105682124	4.85518440287245	5.29344410126328	5.10602623621807	5.09381485370208	4.88154697002328	4.9125708039993	4.76588765937374	5.02375499102227	4.9465190100343	4.93867773860781	4.95943883743184	5.35603055246355	5.11620613933623	5.27454778571558	5.03303302439696	4.87712859113276
LOC100749155	6.2269592963956	6.63798648572857	6.51671738834208	6.41257955776578	5.89389993682381	6.66279965808078	6.3867829563982	6.4919773084922	5.43075903711585	6.12869287009108	6.34329788447928	6.18687528519051	6.33328871209306	6.26742846966478	6.1405142342237	5.66689572808205
LOC100749510	6.97238437722923	6.76378243602093	7.72461385491654	6.52067065150791	6.70877238333925	6.79250405842252	7.25966773788731	6.99959352860821	6.74999501338443	7.00307710141353	6.69639374330429	6.50352114447705	6.55749622402264	6.45813309903355	6.78478170900844	6.83725957226844
LOC100749627	7.64076408370854	7.75424087149324	7.87069624681115	7.3997825922933	7.40827339944821	7.55392073760374	7.98495342134531	7.63327331771456	7.55812198746132	7.45938235524468	7.52525159404678	8.26474255182251	7.85925000424127	7.74420295153344	7.96037889348513	7.20320583522581
LOC100749747	7.88140245195752	7.75424087149324	7.96332958574719	7.85722250692589	8.25780139995822	7.79787857784986	8.17321798437113	7.96289211644745	7.68492231999983	7.94493603053893	8.02110693837184	8.0717586649279	8.01915144739544	8.03194211915867	8.04786439409433	8.20837238292706
LOC100749867	6.50605747673771	6.49880878570988	6.7514162115817	6.82334379266844	6.38560439586954	6.8330735869559	7.28998285437115	6.47183067640966	6.73147812497005	6.96314705736015	6.72300916135733	7.02924957578491	7.08149384165984	6.82077861187164	6.59897534100505	6.55460152842523
LOC100741928	7.10083240308467	6.85400244923484	7.30042803058149	6.98916278520512	7.03708375792772	6.98412441524368	7.42331798372811	6.99959352860821	7.49550343809875	7.33368137333167	7.0384873081669	7.07207335253738	7.34904265373457	7.20110397943423	7.22485133174068	7.13334748013707
LOC100745119	6.72267020089688	6.36100021546723	7.46294226223318	6.01682408079296	6.2701684683322	6.44041324689414	7.32939967166449	6.72884478477879	7.22551476432576	6.92200630019028	6.55457321519622	6.70280587107181	6.13395201309017	6.50551147684963	6.31271449327097	6.70347961449519
LOC112214135	4.44813904355788	4.75073790154958	4.71865706141982	4.44813904355788	4.75517867243763	4.44813904355788	4.44813904355788	4.44813904355788	4.80141848044921	4.44813904355788	4.86633617696096	4.93910234628737	4.44813904355788	4.44813904355788	4.74208426633533	4.44813904355788
LOC100742046	5.20352130327186	5.24022277236884	5.2056685263242	4.94992874617611	5.35594614467694	5.15358845181798	5.21883816865307	5.25695905494911	4.9465190100343	5.33407069944614	5.16753979268205	5.13919568420358	5.11620613933623	5.27454778571558	4.86312760012073	4.87712859113276
LOC100745240	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.71704872988504	4.44813904355788	4.91915637110474	4.44813904355788	4.93867773860781	4.44813904355788	4.44813904355788	4.44813904355788	4.86555841648341	4.86312760012073	4.75203707643174
LOC100745360	5.25439944730134	5.38998103933807	5.73250748632481	5.64854414061408	5.12964284371911	5.50176378456129	5.91154004850997	5.81569632188921	5.54172929217978	6.0274566781092	5.41418593559445	5.8326985178703	5.45708367632383	6.16995764654684	5.96323202920974	5.70019049546424
LOC100745482	7.05284831655513	7.60329650956257	7.60275110475666	7.6662936798994	7.83381390928615	7.88477527173966	6.3669592981284	8.06194986937822	7.06053989395793	6.89030808797764	8.10144257276718	6.58692632180267	7.87902411371856	7.40647788696017	7.17001361642224	7.94749831273249
LOC100742372	6.29846395063784	7.51358848217186	8.22847237920851	6.92525628470558	6.79197411444484	6.42685456489892	6.55251096916046	6.99959352860821	6.3927940267355	6.49478247675557	6.81217358791947	7.26819623205018	7.49820461304184	6.50551147684963	6.72138033191429	7.13334748013707
LOC100742498	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC105682134	4.44813904355788	4.75073790154958	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100742934	6.77167447769552	6.75038114567347	7.37727189275661	6.7508265719077	6.4395660974506	6.98412441524368	7.4854929467991	7.17821604359585	7.03100698487009	6.86875431964248	6.76195607013326	7.04367381948717	6.95414422261793	6.94866149946257	6.58464088932607	6.74504464830253
LOC100743055	7.22690367458639	6.70934581708888	6.89400364526146	7.1086273023051	7.0812102037578	7.0873136445032	7.70241205199243	6.94395134083685	7.08944847075063	7.00307710141353	7.10956453346541	7.48240836900132	7.06401260424149	7.20110397943423	7.23378296264697	7.31531332548314
LOC100743173	6.96198339025475	6.59323026527646	6.42338790151005	6.53539422075215	6.63520196388411	6.77174773404021	6.96456287940095	6.90066724651593	7.15916182106158	6.74358568113599	6.87240621941179	6.43721351307304	6.7922375349403	7.0449940764246	6.95874609156079	6.63115611161269
LOC100742698	11.1657177001369	10.9419418712289	10.4048179331848	10.1096466563985	9.91755172996847	10.3954644364507	10.7764338347675	11.0875458634139	10.6599749911668	10.4587675382235	10.098074562186	10.21745989803	9.97399750919651	10.3576168614851	11.4514662523847	9.79112545071942
LOC100742817	11.0609315480757	10.7092323489437	10.6422452258143	10.8246981454719	11.064365649394	11.1010814701597	11.1922109100048	11.0608404255813	11.1777797905328	11.0371154504446	11.3157005252625	10.8646382096266	11.1597164966154	10.9140387352733	10.817554458088	11.4056825444862
LOC100743294	5.46798320659303	5.62762977506496	5.65419791002881	5.43729588232875	5.77643851406379	5.56274989523387	5.48186738284423	5.48367630533604	5.23045103761347	5.55882167839272	5.73240371660598	5.57616011203114	5.21732462370542	5.60190846354757	5.36383578875059	5.5596311266129
LOC112214127	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100745600	7.41193173867633	7.33252393883756	7.82200732369328	8.05974275172434	8.09881365565092	8.02722659011086	8.0963653711658	7.56245303074536	8.07395135794376	7.60690515103845	7.71054717721344	8.20327058754392	7.69024882166896	8.02169124140297	7.26023706989424	7.65606789220322
LOC117151135	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100740488	5.81156006937461	5.95406743262795	5.93741324215919	6.12352135985267	5.77643851406379	5.90838845895878	5.96872726606772	5.62171664771457	6.0290209995813	6.00610583571184	5.45550895590405	6.29315628432132	5.64423274002763	6.06385403474405	6.22007171115578	5.393900546492
LOC100743174	4.44813904355788	4.44813904355788	4.71865706141982	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100744720	6.72267020089688	6.54688094919504	6.79372943454631	6.7508265719077	6.57321943744653	6.60474959122801	7.01431235240756	6.53134616152151	6.61456880949463	6.80193710631965	6.64149508870431	7.07207335253738	6.47796788543496	6.99232003834826	6.54066322560793	6.63115611161269
LOC100745688	7.88140245195752	7.49023587772634	7.62000252118803	7.65345825233145	7.73546946780779	7.87537905491062	7.6874413583897	7.70890810781793	7.17269023609197	7.6258730092647	7.90266780552534	7.7824425567326	7.60943513801937	7.60630917688869	7.58587305954764	7.41069015202284
LOC100746807	8.99861971929671	9.02992948843771	9.35335523231734	9.35263370062137	9.28875985385576	9.26584618387416	8.89287209159185	9.28787429176433	9.05201792506402	9.20621341623986	9.03314797887357	9.01183078724306	9.18703177268114	9.40862400643002	9.3206085442859	9.0062565742068
LOC100740248	7.65350427358538	7.67391599835349	8.08775418374235	7.16466781933476	7.33796805498766	7.27298385261725	7.6874413583897	7.77289679226556	7.49550343809875	7.29444323516504	7.44214358544739	7.28033162079499	7.14927198113643	7.3329740099952	7.36937807963857	7.37675835314748
LOC100741209	7.78654169517869	7.53655849972085	7.79702048680885	7.94906905163266	7.94931895538108	7.79289102727024	7.83724064107351	7.91419120443043	7.82679709456837	7.60690515103845	7.82773432029887	7.91920216412942	7.84925853735831	7.77514063093302	7.96037889348513	7.60593483147597
LOC100742170	9.45620266030042	9.96477301662805	9.92172370483392	10.2542935625955	9.85550541590871	10.0582464976543	10.1322867141058	9.86730368644121	10.3554480609736	10.0657638650835	10.0346797803151	10.6839053679838	10.1067445490038	10.3636758043883	10.1921408551367	10.2851413868147
LOC100742618	7.37374935719557	7.34999041955342	7.35673176394978	7.48227484861491	7.36474999396955	7.24372155865643	7.3486967000103	7.24819472246998	7.04585324848421	7.18690072817695	7.50307035695163	7.33946638611924	6.91545422911344	7.09571197048016	7.15123880829288	7.17369913778366
LOC105682145	10.9228006247208	9.91808388375141	10.5129126611202	10.0576141815096	10.3820367434253	11.1869022528736	11.795252012596	10.7847092859536	11.3750368194944	11.1605605214649	11.1025861828124	10.1048875436496	10.0077912866163	10.5820724664221	10.3472632661735	11.4041307286697
LOC100740608	7.06258065611105	6.91492329330698	6.36680661369954	7.05020024868912	6.61998006239594	7.13612969856329	7.33908164399222	6.76177449359048	7.31336592518871	6.85784659816595	7.63118803251022	6.99993517657621	7.64463864515236	7.0346207737387	6.72138033191429	6.89944603280539
LOC100742739	8.3927659637347	8.36383620999141	8.02045559103484	8.27079180014119	8.22930948842586	8.2320319639978	8.23082471028966	8.44069578569308	8.16325568141999	8.19269981156483	8.09164503004292	8.32367751071677	8.33680579616377	8.59442657808905	8.50513536059607	8.16480394872186
LOC100743295	9.70342390644395	9.26537494831004	8.83519360252432	8.79885275693942	9.0767729349358	9.36580623046343	9.50925598697424	9.61195578532432	9.11850473177901	9.3026212749284	8.9438112370955	8.82919061345897	9.18308949962913	9.39684555298571	9.57763859467201	9.32807994444054
LOC100740731	5.86322212932127	6.14254360446571	6.21297281618642	5.51324647934184	5.89389993682381	5.67404766391076	5.71937279732162	5.81569632188921	5.73064586058737	6.06900912869563	5.76211361001105	4.93910234628737	5.69927431381422	5.45369529040455	5.78130698323673	5.79401351056548
LOC100742856	9.99945990834171	9.96059049859232	9.32069433979411	10.1463426092891	10.3636756275167	10.1909427730464	9.49230350873422	9.97054035135426	9.27393972613017	9.51533984050204	10.2611761186632	8.98295763048714	10.2826689315118	9.42418020034532	9.80450575267988	10.1209779060608
LOC100743056	6.84196008916345	6.90295735624819	7.34981718051761	7.09906085435207	7.28280506912932	7.19097419488533	6.97717195778041	6.98589517433724	7.21249688323386	7.00307710141353	7.17714076356064	7.16707966932164	6.97308273256177	7.0449940764246	6.91450686777253	7.16372155889084
LOC100743414	8.00536573229692	7.32370775371797	7.4108469061831	7.30385275447266	7.60018170203374	7.75747694589503	7.83724064107351	7.73324474032837	7.5166884224619	7.48738487015533	7.510503161622	7.05794732008724	7.29058452242269	7.12526546355298	7.34494147910933	7.25102472334389
LOC100740851	6.46108141501245	6.66699612011296	6.90363178004188	6.77543971970299	6.55725133970846	6.55637565429366	6.84545868372718	6.56954937023069	6.61456880949463	6.85784659816595	6.86057390994681	7.07207335253738	6.93493744765271	6.82077861187164	6.68183084460287	6.68932923360822
LOC100743533	7.23548277335763	6.82883992536326	7.0404009456811	7.19185512218031	6.84469086599405	7.14409966414596	7.06230927748673	7.16620005877407	7.00082068663971	6.99320398819135	6.88413541243784	7.05794732008724	7.2604057408313	7.19184927909834	7.26894399075578	7.02695137988953
LOC100743731	5.54031192115253	6.14254360446571	7.24921689789839	5.92370860147066	5.94820479123398	5.94970949307862	6.19582240639262	5.91693595598157	6.48615025735438	6.34158847785572	6.02125379760638	6.62670223053805	6.39316458654682	6.62395383916486	6.05525355319409	6.31221728652281
LOC100743849	5.30196402551513	5.47639209142017	5.47553844423103	5.6795967038718	5.5706182334157	5.53276339444149	5.64651249175378	5.62171664771457	5.05703753351697	5.52512600599373	5.45550895590405	5.35603055246355	4.83613287499787	5.45369529040455	5.59547935896366	5.5209936634491
LOC100743967	9.06147831105291	8.80542291239747	8.76272339773198	8.67845529796084	8.85307925108989	9.07121512064329	8.87661316916413	9.02688243497947	8.64007929983123	8.65622360271953	8.73715827717221	8.3747180468737	8.44641381382357	8.7662938120536	8.77216559778572	8.70318784901022
LOC100740971	9.85016668916117	9.66227211742968	9.66949059321546	9.96306387824738	9.63899560827302	9.95806217671533	9.1058562173304	9.61195578532432	9.52407334172268	9.51030346183577	9.62772336662082	10.1264694048582	9.49745588595576	9.71716997741963	9.36510241619311	9.60000092286567
LOC112214138	6.2269592963956	5.55508338693567	6.39541462169814	6.20244482456435	5.97439934784218	6.55637565429366	6.61983516414992	5.88422243940469	6.83890495008355	6.5649968739253	6.41212574036195	5.94073894886695	5.84861838869121	5.75980954218048	5.96323202920974	6.21286218665912
LOC100744165	9.45440348416655	9.4012815869572	9.50486221316206	9.90132802486423	10.2341099701963	9.99403181030445	9.96427719440416	9.43472653203491	10.1635470183119	10.0109788057699	9.86065455510013	10.1846014411975	9.65367315495365	10.0732902052121	9.65621284980105	10.6401445629602
LOC100744356	7.72761882274874	7.57402576666556	7.57352005277993	7.38424612806996	7.30143722618262	7.3366508046958	7.05046726110914	7.05304996117954	6.96994976471179	7.20399993900055	7.2143177720951	6.99993517657621	6.81357563202604	7.14462032922353	7.0120908124187	6.79851607275383
LOC100744839	7.87599477793692	7.96542514216678	7.56165526962396	7.28720074481941	7.60018170203374	7.90338300515269	7.64930426883792	7.69244744169367	7.50613595352772	7.61325621713229	7.50307035695163	7.16707966932164	7.58546717397964	7.54281091375044	7.79744451632619	7.79658849327323
LOC100745081	8.55309371419706	8.35106064628231	8.07951380151613	7.77684331342389	7.90785051389519	8.16056452920434	8.26630890553146	8.31816723688322	8.16325568141999	8.25047447460859	8.02626297507212	7.88033007315343	7.96474778293652	8.00617506610945	8.08724378573038	7.84048767275175
LOC100744959	7.9652348157004	7.96542514216678	7.79702048680885	7.85162998713003	8.06692348965621	7.83230788907403	7.60213377545458	8.1365137448534	7.95574307537611	7.9549248338025	7.48808542198642	7.46134696819939	7.65618028638288	8.01136595577485	7.99187441614374	7.82808329940225
LOC112214146	4.44813904355788	4.75073790154958	4.91533262706399	4.73881805322046	4.44813904355788	4.71704872988504	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100745203	11.0000033613332	11.3799713641716	9.95903812011436	11.2949708387217	11.1916473670013	11.1184615580841	11.3032084876868	11.9768278011612	10.7140860855532	10.8651357131893	11.1455691742621	11.5054926204608	11.2565629207429	11.599740353939	11.8965576710335	11.2322974603745
LOC100745328	6.13121756874914	6.20610736634484	6.05555674713218	5.73896235173571	5.74492218909307	6.1014331743014	5.88180333721219	5.81569632188921	5.59252471544163	5.73939840131592	5.73240371660598	5.47297811083318	5.58591576956811	5.49307859856853	5.56077454714847	5.34691468344159
LOC100745449	8.06825581378112	7.89060788243187	7.93159096549866	7.6662936798994	7.90785051389519	8.08938595873007	8.57574514942715	8.14255479638977	8.10896463897006	7.90426293366283	7.9631212043555	7.57345410002858	8.17089777907971	7.9585838899077	8.09209050901696	7.7446915288369
LOC100741090	4.94584913222524	4.87530127114022	5.4071790153219	4.73881805322046	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	5.14953644963473	5.01366903708755	4.44813904355788	4.79613590045791	4.44813904355788	4.74381199985246	4.74208426633533	4.44813904355788
LOC117151132	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.80141848044921	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC117151129	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100741328	5.86322212932127	5.92816658923511	6.29228447056353	6.16363306784062	6.12012438552556	5.53276339444149	5.38667518192677	5.62171664771457	5.85230578966886	5.71148909836817	5.81911388279451	6.41432104895697	6.13395201309017	5.66809603861696	6.0101665816155	5.48064347759845
LOC100745566	8.25016402593831	8.33816990489417	8.40671046916014	8.64027383593505	8.60654017313808	8.36170944039824	8.16786380745774	8.02969109872958	8.22833619197523	8.11480496158241	8.35565624561391	8.51774731780028	8.34390796046678	8.30105983110573	8.34422567432978	8.11478027820091
LOC100741450	11.0785441548076	10.1451218595958	10.2501496578584	10.1212148021467	10.4654352425117	11.329323336149	10.9800148490961	10.8785535946501	10.4052922662836	10.6653162747945	10.7029648563089	9.33952788659665	9.78942231558982	10.0609116286118	10.3563007916452	10.9276763567272
LOC100745810	8.43364667266327	8.5126825303827	7.50077887666464	8.78142444845161	8.0177073655662	7.97985261256478	7.56157966116066	9.03660537148777	7.65665767660568	7.72293597745997	7.90266780552534	9.04013542465656	8.63173204714314	9.13844187129065	8.85968419056467	8.81979429984254
LOC100746004	6.71013091908345	6.80319586643859	7.37727189275661	6.8809112949814	6.81859197557363	6.65139350112228	7.16452091286562	6.94395134083685	7.4631128704889	7.3718427898659	6.90729197211133	7.59290903456713	6.97308273256177	7.24646979365354	6.8453053975019	7.32425909882383
LOC117151131	5.08859897697342	5.38998103933807	4.8301529856383	5.30883106015585	5.12964284371911	4.9125708039993	5.21883816865307	5.11136493935207	5.48797298985434	5.28988536946815	4.95943883743184	4.93910234628737	5.45708367632383	5.10475947057814	5.1009738360292	4.97258713475482
LOC100741570	8.73636336182972	10.208801301404	9.29967790002558	6.63402805657786	7.70110646026282	8.3312324122722	7.59411599620331	8.00334689066718	10.0624181144914	10.656231779086	7.94688750073231	6.92375821762077	5.93774005975361	9.09534343153491	8.21708526591197	7.80294375986174
LOC100746127	9.22666859152935	9.06935491496856	8.7575879830688	9.20594098756668	9.13149171305583	9.14100838341501	9.34898000531402	9.23539398630112	8.8770396594436	9.02961874164084	9.02804379263409	9.99003766024152	9.16721147950333	8.97894963910888	9.5144146949863	8.77235395025073
LOC100746248	6.96198339025475	6.82883992536326	6.52951233366426	6.59266836615648	6.45705491813283	6.59282371045688	6.7889379581976	6.62482672309986	7.27639499320486	6.6699982475404	6.34329788447928	6.96997550976876	6.97308273256177	6.77108009641841	6.90321721539913	6.31221728652281
LOC117151130	5.14860264039595	4.97036117261653	5.25050173093625	5.02659824678874	5.19333767586382	5.20125178607067	5.56780288422876	5.25695905494911	5.23045103761347	5.49013892008301	5.16753979268205	5.04801877317157	5.30565747207568	5.1662196922357	5.40698681156798	5.34691468344159
LOC100746442	10.6096683048997	10.431610118465	10.0840550061261	10.6757945535558	10.5699367111154	10.6440938578743	10.4445193454759	10.4208132464649	10.5439815685048	10.494038519085	10.5619892981119	10.4811044569109	10.5259281410931	10.7261896265422	10.4964183035723	10.5410025899833
LOC100746565	5.02191043527095	4.87530127114022	5.33273818861828	4.73881805322046	4.97796899598429	5.04602253731979	4.99630544424629	5.25695905494911	5.14953644963473	4.93867773860781	4.95943883743184	4.93910234628737	4.44813904355788	4.95849116561576	4.44813904355788	4.97258713475482
LOC100741690	4.73643925255332	4.75073790154958	4.8301529856383	4.44813904355788	4.44813904355788	4.71704872988504	4.44813904355788	4.78193476287273	4.44813904355788	4.73225856919264	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.74208426633533	4.97258713475482
LOC105682146	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.71704872988504	4.89660444409326	4.91915637110474	4.9465190100343	4.44813904355788	4.44813904355788	5.13919568420358	4.99521654722345	4.86555841648341	4.44813904355788	4.75203707643174
LOC100741810	4.94584913222524	4.87530127114022	4.8301529856383	4.44813904355788	4.88154697002328	4.71704872988504	4.89660444409326	4.78193476287273	4.80141848044921	4.73225856919264	4.74436482478345	5.21896985064856	4.83613287499787	5.03643597830715	4.44813904355788	4.87712859113276
LOC100746688	4.44813904355788	4.97036117261653	4.98683313905956	4.94992874617611	4.88154697002328	4.98365758923847	4.44813904355788	4.44813904355788	4.9465190100343	4.84930071092915	5.16753979268205	4.79613590045791	4.83613287499787	4.74381199985246	5.03303302439696	4.44813904355788
LOC100741929	5.38914474454315	5.90164918892678	5.85111786466611	5.4760876528508	5.60805031353311	5.32762157097321	5.38667518192677	5.5320142762328	5.73064586058737	5.65324658546871	5.67025739049502	5.8326985178703	5.21732462370542	5.45369529040455	5.21802317790397	5.24355228845995
LOC100746919	6.6717827623152	6.63798648572857	6.52951233366426	6.67412147018815	6.4743070750955	6.63988737037733	7.03852172569343	6.60666012131384	6.7126989614818	6.43570774348518	7.10956453346541	6.07029318465411	6.50502712274721	6.47412158196025	6.39891273709808	6.63115611161269
LOC105682138	5.98263588401526	6.60832006538684	5.97817214015832	6.73834698014347	6.20812984593521	6.87245137217404	6.40629927096425	6.66042070139035	6.48615025735438	6.08924217624632	7.62436854610384	6.85956908898028	6.91545422911344	6.70622816828035	6.1405142342237	6.34982382068574
LOC117151128	4.44813904355788	4.44813904355788	4.44813904355788	4.73881805322046	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.74436482478345	4.79613590045791	4.44813904355788	4.44813904355788	4.44813904355788	4.75203707643174
LOC117151127	4.85518440287245	5.05007123066695	4.44813904355788	5.30883106015585	4.97796899598429	5.28783499609604	4.44813904355788	5.18805870307008	5.05703753351697	4.73225856919264	5.16753979268205	5.04801877317157	5.11620613933623	5.03643597830715	5.16209322462404	4.97258713475482
LOC100742047	5.50487339096315	6.02838951426243	6.83474271028249	5.79508911982944	5.67883019149101	5.70000616516059	5.85123631163907	6.09549766314812	5.43075903711585	5.41571304717273	5.56902744165059	5.66913556781013	5.45708367632383	5.10475947057814	5.03303302439696	5.12276929048981
LOC105682144	5.02191043527095	4.87530127114022	4.71865706141982	5.09381485370208	4.44813904355788	5.04602253731979	5.33467110862794	5.5320142762328	5.23045103761347	4.44813904355788	5.22387731381155	5.35603055246355	4.83613287499787	5.22245846832862	4.74208426633533	5.393900546492
LOC100742288	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100747040	9.37102146809439	10.2309617653429	9.79862600196788	10.2574418949623	10.1407758576662	9.86812065804571	9.68177589812393	10.1879935096718	9.71016968001173	9.66181218660661	10.1944968757963	10.925552466655	10.4736951271399	10.3464422385623	10.1488716281725	9.99326743706075
LOC112214150	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.71704872988504	4.76588765937374	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.79613590045791	4.44813904355788	4.44813904355788	4.44813904355788	4.75203707643174
LOC100749986	10.1380951757224	10.0746342683874	10.5783020421907	10.4264029940427	10.427462032067	10.2933325030666	9.98410999329368	9.85088479475477	10.9023767749045	10.5822187143657	10.1125943713184	10.9620113919641	10.0473249929133	10.1134013516339	10.1078357451051	10.1874593024121
LOC100742412	6.71013091908345	6.22657222424012	6.30755067367532	6.78757780135889	6.49132955299367	6.7612470508395	6.66814441092934	6.43055773900744	6.26541814304861	6.45073487439288	6.53950375167633	6.70280587107181	6.55749622402264	6.56608414723839	6.49513597747545	6.55460152842523
LOC100740005	5.20352130327186	5.34317761793369	5.75732631533563	5.09381485370208	5.35594614467694	5.10216951347709	5.07986255028584	5.43255251657279	5.59252471544163	5.52512600599373	5.22387731381155	5.66913556781013	5.21732462370542	5.03643597830715	5.36383578875059	5.29698533433271
LOC117151136	4.44813904355788	4.44813904355788	4.44813904355788	4.73881805322046	4.75517867243763	4.44813904355788	4.76588765937374	4.44813904355788	4.44813904355788	4.73225856919264	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100750104	9.91437066511321	9.79506450919626	9.64193590629107	9.81562103132928	9.59520604051935	9.61022966074656	10.0694140624831	9.78327200514764	9.78311066914998	9.51030346183577	9.60221706140167	9.35649890692862	10.1954348824114	9.79099301032169	9.86628152895278	9.2678520130728
LOC100740128	5.54031192115253	5.62762977506496	6.16277663430006	6.12352135985267	5.67883019149101	5.53276339444149	5.99626757644342	5.81569632188921	5.68670305641114	5.79305394529367	6.04415052646782	6.15878300875941	6.36358422022968	5.32323382425265	5.26982923149304	5.88016635512321
LOC105682140	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC100740369	5.30196402551513	5.24022277236884	5.33273818861828	5.73896235173571	5.86571142223376	5.56274989523387	5.85123631163907	5.62171664771457	5.36943139917089	5.37591073015532	5.76211361001105	5.21896985064856	5.45708367632383	5.27454778571558	5.59547935896366	6.14910351339839
LOC117151134	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
LOC117151133	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
TRNAI-AAU	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.79613590045791	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
TRNAR-ACG	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788
TRNAD-GUC	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.44813904355788	4.83613287499787	4.44813904355788	4.44813904355788	4.75203707643174
